YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2023,1,5,4.55,30.25,183.96656297400006
2023,1,6,3.63,26.06,15.425348416299999
2023,1,7,6.5,70.44,636.1906060969992
2023,1,8,6.24,204.75,601.6561151049995
2023,1,9,5.59,131.81,428.84688262400056
2023,1,10,4.29,116.31,124.79372546759994
2023,1,11,7.09,255.44,889.3978259510003
2023,1,12,2.83,289.69,2.8878652741999997
2023,1,13,3.41,266.56,18.144540394304006
2023,1,14,5.91,168.0,491.3670239419997
2023,1,15,6.09,120.81,526.6998431370002
2023,1,16,5.95,30.31,519.4688354549996
2023,1,17,4.78,17.19,227.79368468299984
2023,1,18,6.12,97.19,653.0051644889993
2023,1,19,9.34,156.94,2185.8545031699987
2023,1,20,4.29,98.44,230.76490434459996
2023,1,21,2.78,114.0,1.0882009244800002
2023,1,22,2.95,196.31,2.919767186794
2023,1,23,2.88,208.62,0.631439626739
2023,1,24,4.19,238.62,44.4782775898
2023,1,25,5.09,69.44,289.5609219540002
2023,1,26,3.87,19.69,49.736975670000014
2023,1,27,4.55,30.0,184.271942001
2023,1,28,3.9,18.62,55.15730667119998
2023,1,29,5.8,143.88,438.05286437900014
2023,1,30,6.3,123.38,607.3887225120001
2023,1,31,5.21,36.94,331.41767776399996
