YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2018,11,28,3.91,147.5,64.24401839539996
2018,11,29,2.68,336.69,0.0
2018,11,30,3.7,305.19,46.982661777620045
2018,12,1,3.7,261.75,43.39523790486997
2018,12,2,5.31,132.88,375.15225554299997
2018,12,3,3.45,265.06,26.02630920455001
2018,12,4,1.0,222.81,0.0
2018,12,5,2.09,159.19,0.0
2018,12,6,3.4,163.12,9.8626667495
2018,12,7,3.45,306.25,11.150183103529999
2018,12,8,2.73,260.44,2.0423636289401985
2018,12,9,4.2,214.0,134.8496136261999
2018,12,10,4.27,104.81,257.89970551000005
2018,12,11,3.56,135.69,42.245166459800004
2018,12,12,4.82,236.44,205.16531020800016
2018,12,13,1.32,240.0,0.0
2018,12,14,2.84,317.56,0.9020408678700003
2018,12,15,3.42,299.06,8.565216440880002
2018,12,16,3.62,318.75,22.341569867980006
2018,12,17,2.59,319.0,0.23436348438
2018,12,18,2.27,291.62,0.0
2018,12,19,2.44,195.44,0.07410675049
2018,12,20,2.71,223.5,1.9531930212400002
2018,12,21,3.52,335.25,6.3162964529300005
2018,12,22,3.51,265.56,54.14863231900001
2018,12,23,6.06,219.31,434.34823058600006
2018,12,24,3.59,313.12,16.118650998559996
2018,12,25,2.75,296.94,0.034401992254
2018,12,26,3.08,186.12,18.983414973899997
2018,12,27,4.82,276.25,240.46173309099996
2018,12,28,4.84,312.31,235.78912629300012
2018,12,29,2.26,292.62,0.0
2018,12,30,1.77,148.19,0.0
2018,12,31,2.94,251.94,3.365345058340001
2019,1,1,4.89,197.5,244.5808063450002
2019,1,2,3.6,104.25,75.26784295809202
2019,1,3,4.66,241.31,224.71376264700018
2019,1,4,4.99,111.5,360.92010925999983
2019,1,5,6.88,199.81,884.2492546949995
2019,1,6,5.0,324.06,271.7277476575999
2019,1,7,2.88,191.62,4.836267253371001
2019,1,8,7.27,284.56,1047.014267560001
2019,1,9,2.47,328.69,0.5143901824500001
2019,1,10,9.77,342.62,1970.3409699000001
2019,1,11,6.35,59.88,645.7204748540003
2019,1,12,5.05,123.06,297.61345187099977
2019,1,13,5.73,259.88,517.8430291650003
2019,1,14,3.37,321.44,13.214089564799998
2019,1,15,3.93,306.56,65.42264285282
2019,1,16,2.84,217.75,1.1544184303900002
2019,1,17,2.98,286.81,2.3564186560599993
2019,1,18,3.28,253.0,12.435089311899993
2019,1,19,6.08,127.88,550.2356307950004
2019,1,20,5.08,140.12,311.4358761749999
2019,1,21,4.09,171.25,99.09450132339991
2019,1,22,4.25,217.88,110.77937791206004
2019,1,23,3.34,250.44,13.75041906953001
2019,1,24,4.38,324.44,150.71626049865014
2019,1,25,4.47,249.94,156.2117880239999
2019,1,26,4.57,276.5,183.59574401499992
2019,1,27,2.95,317.5,1.5987795509209999
2019,1,28,3.6,322.19,23.208974276130007
2019,1,29,4.3,296.56,102.06317626920003
2019,1,30,3.84,287.81,57.313640008130015
2019,1,31,4.95,189.44,286.27183641200025
2019,2,1,3.96,148.44,92.79432332440007
2019,2,2,2.77,310.31,0.28177223679
2019,2,3,5.24,334.94,290.7791876572002
2019,2,4,3.11,186.31,4.663080044718002
2019,2,5,6.8,258.94,794.8748754779995
2019,2,6,7.02,160.38,917.9317022640008
2019,2,7,5.96,177.94,553.1286181550003
2019,2,8,4.71,192.94,187.95612113169992
2019,2,9,5.15,313.12,314.458020946
2019,2,10,3.19,294.81,15.207736971288996
2019,2,11,2.27,319.31,0.0
2019,2,12,5.17,158.94,275.40974441359987
2019,2,13,2.85,106.31,8.728135332407998
2019,2,14,5.45,133.81,375.5047869829998
2019,2,15,3.84,255.31,74.33039192409991
2019,2,16,1.8,295.62,0.0
2019,2,17,5.14,234.25,305.9390252710001
2019,2,18,6.05,91.62,715.6838711549998
2019,2,19,6.55,89.88,960.611300642
2019,2,20,5.2,95.75,531.487019962
2019,2,21,3.16,212.12,14.627042174757005
2019,2,22,2.6,260.19,0.43012804747
2019,2,23,4.68,326.94,190.28751252799998
2019,2,24,1.89,229.19,0.0
2019,2,25,6.7,101.19,653.6578696619998
2019,2,26,6.68,126.75,718.1763403569998
2019,2,27,4.87,243.19,176.37457321299993
2019,2,28,5.32,129.75,357.1499081380001
2019,3,1,4.8,47.38,232.1819986036999
2019,3,2,4.19,115.56,123.44112476129995
2019,3,3,4.16,99.62,149.38859779840007
2019,3,4,4.68,289.19,224.3267230442
2019,3,5,2.93,216.31,2.8469951725400025
2019,3,6,3.22,236.69,8.739763938499998
2019,3,7,7.34,63.0,1032.7108415589998
2019,3,8,3.05,276.06,2.0072201489132997
2019,3,9,4.84,317.0,228.25139725500014
2019,3,10,4.88,235.44,235.71209475500018
2019,3,11,5.15,140.06,278.034334858
2019,3,12,5.42,296.62,335.7343470788003
2019,3,13,5.29,221.38,340.77844757599996
2019,3,14,6.42,262.5,581.9058569180006
2019,3,15,3.72,267.19,16.202779880999998
2019,3,16,4.29,298.19,82.13841583760002
2019,3,17,3.13,259.56,3.0767897985999997
2019,3,18,3.7,169.31,29.83567826822
2019,3,19,5.33,104.56,362.801766988
2019,3,20,5.6,193.5,409.11140474500024
2019,3,21,4.36,324.0,126.30567108879997
2019,3,22,3.39,324.12,3.39855397678
2019,3,23,6.42,260.06,662.5465264740008
2019,3,24,3.84,309.5,62.2568023298
2019,3,25,4.76,298.88,184.60818637050005
2019,3,26,5.1,252.12,292.3519809029998
2019,3,27,2.56,153.0,1.10882948664
2019,3,28,3.68,181.19,26.535744380200004
2019,3,29,6.05,149.94,601.7038226369997
2019,3,30,6.96,263.38,809.0547930259999
2019,3,31,5.35,274.81,353.54647095300027
2019,4,1,3.81,297.56,51.21854215817003
2019,4,2,2.93,251.06,4.645277215510003
2019,4,3,5.65,241.31,428.91377808100003
2019,4,4,8.01,191.94,1433.1071103949998
2019,4,5,6.58,241.56,755.9868930239995
2019,4,6,5.6,149.81,435.54087799000024
2019,4,7,4.89,167.31,173.49060256299984
2019,4,8,5.83,111.38,471.2533865330001
2019,4,9,3.27,172.31,34.598002251669975
2019,4,10,5.1,178.06,330.07023804500005
2019,4,11,7.12,302.5,770.0966601810005
2019,4,12,4.74,192.38,208.86662841699984
2019,4,13,5.77,192.94,414.99691861899976
2019,4,14,4.89,112.75,331.6196136679999
2019,4,15,10.91,154.0,2590.351486915
2019,4,16,5.27,126.56,334.89085631699993
2019,4,17,4.63,115.81,165.47296179699993
2019,4,18,3.72,71.12,52.68526669910001
2019,4,19,2.36,219.31,0.0
2019,4,20,2.16,232.06,0.0
2019,4,21,2.66,159.19,0.357271804916
2019,4,22,2.98,145.25,8.32013591026
2019,4,23,5.26,127.25,336.2717883370002
2019,4,24,7.13,130.81,997.9248420050003
2019,4,25,3.84,153.5,46.38391059749998
2019,4,26,3.4,205.19,24.57614836671999
2019,4,27,2.78,235.38,4.228663997799998
2019,4,28,3.92,250.12,86.44715817509994
2019,4,29,7.93,265.75,1397.48945671
2019,4,30,7.59,85.5,1162.3488689580001
2019,5,1,5.15,163.06,272.14639373099993
2019,5,2,8.09,260.0,1233.5376622999988
2019,5,3,5.96,162.31,543.8478860450007
2019,5,4,3.38,168.69,20.827045401699994
2019,5,5,4.89,121.31,195.43398054500005
2019,5,6,3.52,142.38,22.490686920759998
2019,5,7,5.36,123.56,371.9193695139999
2019,5,8,5.45,148.12,363.0028924480001
2019,5,9,6.04,231.62,561.1744699180002
2019,5,10,8.62,158.44,1697.0679553399998
2019,5,11,5.69,145.38,457.170463242
2019,5,12,3.59,211.0,35.66016983693
2019,5,13,6.35,143.12,575.5833044349997
2019,5,14,5.37,202.31,337.7768154930002
2019,5,15,6.68,232.69,713.8852746550006
2019,5,16,4.05,206.62,100.06441481950007
2019,5,17,4.14,220.0,134.42646650799995
2019,5,18,3.17,157.75,10.4487230968
2019,5,19,4.35,216.44,141.851787261
2019,5,20,4.12,221.12,95.02470832960002
2019,5,21,3.93,287.69,64.89370934282003
2019,5,22,4.38,300.06,151.60874503855015
2019,5,23,7.11,211.06,797.3821750309997
2019,5,24,4.7,152.75,156.92988403499993
2019,5,25,5.73,274.06,441.92855025669996
2019,5,26,3.57,261.31,25.884832884000012
2019,5,27,2.88,148.38,2.5523877019329997
2019,5,28,2.67,163.62,0.09460020064
2019,5,29,3.76,209.25,22.767518981600006
2019,5,30,5.68,257.19,471.697231133
2019,5,31,7.62,309.06,1225.127796664999
2019,6,1,4.55,295.19,146.19578797500014
2019,6,2,4.0,208.75,111.03746687649996
2019,6,3,8.25,229.56,1557.1221942799998
2019,6,4,9.9,221.5,2327.574642350002
2019,6,5,9.01,183.5,1898.0489899000004
2019,6,6,4.79,251.5,219.06097917499991
2019,6,7,4.34,156.88,163.69530966200003
2019,6,8,3.8,190.0,39.33106771480002
2019,6,9,4.37,231.69,65.5788098121
2019,6,10,5.24,163.44,353.3038314720002
2019,6,11,8.56,185.06,1441.6215466099995
2019,6,12,8.84,175.31,1765.1042859599997
2019,6,13,2.57,116.5,0.6911916637400001
2019,6,14,2.76,174.75,1.3732295133599999
2019,6,15,7.7,148.5,1120.769647170001
2019,6,16,10.05,229.75,2230.25201171
2019,6,17,5.22,217.75,324.77602148569963
2019,6,18,5.91,173.0,490.57932159799975
2019,6,19,5.62,214.88,483.646931767
2019,6,20,9.58,205.0,2278.8325585499992
2019,6,21,5.11,192.81,305.59780211500043
2019,6,22,4.43,245.31,154.67208477069988
2019,6,23,3.25,176.81,16.8000560374
2019,6,24,7.0,214.25,878.5675518729997
2019,6,25,3.99,264.31,84.4838693234
2019,6,26,4.79,224.0,216.7379396125001
2019,6,27,2.75,209.69,2.0835342406099997
2019,6,28,5.49,223.25,302.6822993198001
2019,6,29,4.84,237.38,238.71256790300006
2019,6,30,4.38,226.88,167.07816740200013
2019,7,1,5.65,282.12,409.7846593430004
2019,7,2,4.85,223.88,216.73536437710027
2019,7,3,4.82,204.81,263.97169276989996
2019,7,4,5.43,215.56,403.03597227700004
2019,7,5,5.4,170.44,388.22949339599995
2019,7,6,5.54,173.38,426.1801524400003
2019,7,7,5.45,191.62,432.8450314289998
2019,7,8,5.79,215.19,397.9189041060001
2019,7,9,7.45,160.38,1084.6548326910017
2019,7,10,6.58,180.75,773.3436267240011
2019,7,11,5.8,177.31,462.3917608620002
2019,7,12,4.49,168.62,175.92795042399993
2019,7,13,5.41,157.81,345.77026366400014
2019,7,14,6.94,160.69,894.6613696030004
2019,7,15,5.76,170.38,489.7891680769997
2019,7,16,3.96,164.94,70.58575193587
2019,7,17,3.66,155.44,33.374509076749995
2019,7,18,3.83,151.44,54.76191517770007
2019,7,19,4.04,147.75,94.23979931289999
2019,7,20,5.5,144.81,422.81992239010026
2019,7,21,4.23,145.0,77.27129951680001
2019,7,22,4.56,147.81,191.31637695199998
2019,7,23,5.28,199.06,345.0620562809997
2019,7,24,3.75,184.38,78.27049601049995
2019,7,25,2.94,125.88,0.7888923904300001
2019,7,26,4.68,138.19,205.35269499199995
2019,7,27,2.98,144.38,7.070454030039998
2019,7,28,3.16,112.56,12.0063485725
2019,7,29,7.77,81.25,1431.99302597
2019,7,30,3.7,139.0,50.223404132529964
2019,7,31,3.9,180.69,86.79923857729993
2019,8,1,3.64,173.25,30.762909631849993
2019,8,2,6.24,136.94,624.4154846139998
2019,8,3,4.02,154.25,57.07160450100002
2019,8,4,6.11,185.94,627.1865259010001
2019,8,5,4.63,154.5,104.17855088000002
2019,8,6,4.25,139.25,137.88780898969992
2019,8,7,4.99,126.31,255.49063326200027
2019,8,8,4.62,138.62,117.35183633000008
2019,8,9,4.3,164.06,121.14283424539991
2019,8,10,3.02,118.88,2.8188806961999995
2019,8,11,3.05,206.81,4.0445782808693
2019,8,12,4.99,191.69,297.1522898799998
2019,8,13,4.03,187.94,56.64066818499999
2019,8,14,3.95,157.88,64.4238078063
2019,8,15,5.09,158.12,277.34211013700013
2019,8,16,4.15,152.44,96.84579280249999
2019,8,17,6.44,155.44,697.4336438190003
2019,8,18,5.34,185.31,327.20538728699995
2019,8,19,5.84,124.25,416.93904845699996
2019,8,20,2.86,119.25,1.837361141588001
