YEAR,MO,DY,WS,WD,LV ActivePower (kW)
2023,1,16,5.52,71.31,295.669857189
2023,1,17,4.44,25.06,138.14825087699998
2023,1,18,5.28,54.31,273.64117280539983
2023,1,19,9.33,25.81,1040.076883732999
2023,1,20,7.3,65.56,1000.7408837199994
2023,1,21,3.14,19.38,0.9072730493800001
2023,1,22,3.61,15.06,23.135251981
2023,1,23,2.12,36.38,0.0
2023,1,24,6.62,104.81,861.6071527400006
2023,1,25,5.59,63.25,371.53400390200005
2023,1,26,2.36,26.69,0.0
2023,1,27,3.25,30.12,17.244362394599985
2023,1,28,4.98,20.62,278.23813918899987
2023,1,29,5.44,186.25,357.183115822
2023,1,30,5.28,89.19,401.8502549880003
2023,1,31,3.26,36.38,15.300004634800011
